parentid,id,body
"2398127","2398704","<p>Life will be simpler if we simplify the OGF using trigonometry.</p>

<p>Since $a \in [0,\frac12]$, if we define $s = 1-2a$ and $c = \sqrt{4a(1-a)}$, we will find $s, c \in [0,1]$.  </p>

<p>Notice $c^2 + s^2 = 1$, we can pick a $\theta_0 \in [0,\frac{\pi}{4}]$ such that $c = \cos(2\theta_0)$ and $s = \sin(2\theta_0)$.  </p>

<p>For $0 \le cx \le c \le 1$, pick a $\theta \in [\theta_0,\frac{\pi}{2}]$ such that $cx = \cos(2\theta)$. </p>

<p>We can rewrite the OGF as</p>

<p>$$\begin{align}{\rm OGF} = \sum_{n=0}^\infty f_n x^n
&amp;= \sqrt{1 - c^2 x - s\sqrt{1 - c^2x^2}}\\
&amp;= \sqrt{1 - c\cos(2\theta) - s\sin(2\theta)}
= \sqrt{1 - \cos(2(\theta-\theta_0))}\\
&amp;= \sqrt{2}\sin(\theta - \theta_0)
 = \sqrt{2}\left(\cos\theta_0\sin\theta - \sin\theta_0\cos\theta\right)\\
&amp;= \cos\theta_0\sqrt{1-\cos(2\theta)} - \sin\theta_0\sqrt{1+\cos(2\theta)}\\
&amp;= \cos\theta_0\sqrt{1-cx} - \sin\theta_0\sqrt{1+cx}
\end{align}
$$
Expand RHS by <a href=""https://en.wikipedia.org/wiki/Binomial_theorem#Newton.27s_generalized_binomial_theorem"" rel=""nofollow noreferrer"">generalized binomial theorem</a>, we find</p>

<p>$${\rm OGF} = \sum_{n=0}^\infty ((-1)^n \cos\theta_0 - \sin\theta_0)\binom{\frac12}{n} c^n x^\ell
\quad\text{ where }\quad
\binom{\frac12}{n} 
= \frac{1}{n!}\prod\limits_{\ell=0}^{n-1}\left(\frac12 - \ell\right)$$</p>

<p>Comparing coefficients of $x^n$ on both sides, we obtain a closed-form
expression for the sequence $f_n$:</p>

<p>$$f_n = ((-1)^n\cos\theta_0 - \sin\theta_0) \binom{\frac12}{n} c^n$$</p>

<p>To extract the leading asymptotic behavior of $f_n$, we rewrite  $\binom{\frac12}{n}$ using <a href=""https://en.wikipedia.org/wiki/Gamma_function"" rel=""nofollow noreferrer"">gamma function</a>.<br>
We have</p>

<p>$$\binom{\frac12}{n} 
= (-1)^n \frac{\Gamma(n-\frac12)}{\Gamma(-\frac12)\Gamma(n+1)}
= \frac{(-1)^{n-1}}{2\sqrt{\pi}}\frac{\Gamma(n-\frac12)}{\Gamma(n+1)}
$$</p>

<p>Notice for any $\lambda \in \mathbb{C}$, we have
$\displaystyle\;\lim_{n\to\infty}\frac{\Gamma(n+\lambda)}{\Gamma(n)n^\lambda} = 1\;$. For large $n$, $\displaystyle\;\binom{\frac12}{n}$ behaves like $n^{-3/2}$. </p>

<p>As a result, the leading behavior of $f_n$ is given by following expression</p>

<p>$$f_n \approx -\frac{(4a(1-a))^{n/2}}{2\sqrt{\pi n^3}}\times 
\begin{cases} 
\cos\theta_0 - \sin\theta_0 = \sqrt{2a}, &amp; n \text{ even }\\
\cos\theta_0 + \sin\theta_0 = \sqrt{2(1-a)}, &amp; n \text{ odd }
\end{cases}
$$</p>

<p><strong>Update</strong></p>

<p>Let us switch to the side question how to extract the leading behavior of
$f_n' = \sum\limits_{k=0}^n f_k$.<br>
The OGF of $f_n'$ is given by the formula.</p>

<p>$${\rm OGF}' = \sum_{k=0}^n f_n' x^n = \frac{\rm OFG}{1-x} =
\frac{\cos\theta_0\sqrt{1-cx} - \sin\theta_0\sqrt{1+cx}}{1-x}$$</p>

<p>When $a = 0$, OCF' is just constant $0$ and all $f_n' = 0$.</p>

<p>When $a = \frac12$, $c = 1$ and OCF' reduces to $\sqrt{1-x}$. It is easy to show $f_n'$ falls of like $n^{-1/2}$.</p>

<p>For the remaining cases, what happens depends on whether $a$ is far way or near $\frac12$.  </p>

<p>When $a$ is far away from $\frac12$, everything is relatively simple.</p>

<p>The numerator of OCF' has two branch cuts ends at $\pm \frac1c$ and an zero at $x = 1$. This cancels out a potential pole from denominator. OGF' remains to be regular at $x = 1$ and the leading behavior of $f_n'$ is controlled by the behavior of OGF' at $\pm \frac1c$.</p>

<p>For $x$ sufficiently close to $\frac1c$, we have the expansion</p>

<p>$$\frac{\sqrt{1-cx}}{1-x} = -\frac{c}{1-c}\frac{\sqrt{1-cx}}{1 - \frac{(1-cx)}{1-c}}
= -\sum_{\ell=0}^\infty\frac{c}{(1-c)^{\ell+1}} (1-cx)^{\ell+\frac12}
\tag{*1a}
$$</p>

<p>Notice for any $\alpha &gt; 0$ and $|z| &lt; 1$,</p>

<p>$$(1-z)^\alpha = \sum_{k=0}^\infty (-1)^k \binom{\alpha}{k} z^k
\quad\text{ and }\quad
(-1)^k\binom{\alpha}{k} = \frac{1}{\Gamma(-\alpha)k^{\alpha+1}}(1 + O(k^{-1}))\;$$</p>

<p>As far as leading behavior of $f_n'$ are concerned, we only need to keep the $\ell = 0$ term in $(*1a)$.<br>
This is because contributions from the $\ell &gt; 0$ terms have an extra factor $\frac{1}{((1-c)n)^\ell}$ attached to them. Since $a$ is far way from $\frac12$, $(1-c)$ will not be too small and we can safely all of these.</p>

<p>Similar expansion is available when $x$ is sufficiently close to $-\frac1c$, we have</p>

<p>$$\frac{\sqrt{1+cx}}{1-x} = \frac{c}{1+c}\frac{\sqrt{1+cx}}{1 - \frac{1+cx}{1+c}}
= \sum_{\ell=0}^\infty \frac{c}{(1+c)^{\ell+1}} (1+cx)^{\ell+\frac12}
\tag{*1b}
$$</p>

<p>Once again, contribution from the $\ell &gt; 0$ terms have an extra factor $\frac{1}{((1+c)n)^\ell}$ attached to them. We only need to keep the $\ell = 0$ term in $(*1b)$ in the extraction of leading behavior of $f_n'$. </p>

<p>At the end, we find when $a$ is far from $\frac12$, the leading behavior of $f_n'$ is of the form $O(n^{-3/2})$.</p>

<p>$$f_n' \approx \frac{c^{n+1}}{2\sqrt{\pi n^3}}\times \begin{cases}
\frac{\cos\theta_0}{1-c} + \frac{\sin\theta_0}{1+c}, &amp; n \text{ even}\\
\frac{\cos\theta_0}{1-c} - \frac{\sin\theta_0}{1+c}, &amp; n \text{ odd}\\
\end{cases}
$$</p>

<p>For the final case when $a$ is close to $\frac12$, the situation is more
complicated. I have no idea how to extract the leading behavior in a form depends on $a$ uniformly. </p>

<p>When $a \to \frac12^-$, $\frac{1}{1-c}\to \infty$. One no longer able to blindly ignore all the $\ell &gt; 0$ terms in expansion of $(*1a)$.
One consequence of this is when $a \to \frac12^-$, above approximation fails to reproduce the $O(n^{-\frac12})$ behavior of $f_n'$ at $a = \frac12$.</p>

<p>If one want the leading behavior of $f_n'$ for $a$ near $\frac12$, one
should consider how to vary $a$ as one sends $n$ to infinity.</p>
"
"2398131","2398135","<p>If you want a realistic answer to this, you would of course need to take into account that you can't pack the Boeing 'perfectly'; there will be lots of gaps and spaces depending on how the cargo bay is shaped.  Even if you had a perfect rectangular box you would of course still have gaps between the poker chips, since they are round.</p>

<p>But for a rough approximation, maybe do exactly that: consider the Boeing cargo bay to be a rectangular box, and consider stacking the chips as little rectangular 'boxes' (a hexagonal packing would be more efficient, but someone else can do the math for that ...) of 39mm by 39mm. So then the volume of a single chip is $39 \cdot 39 \cdot 3.3 \ =5019.3 mm^3$</p>

<p>And the Boeing has a volume of $854.4 \ m^3 = 854.4 \cdot 10^9 \ mm^3$</p>

<p>So that would be $\frac{854.4 \cdot 10^9}{5019.3} \approx 0.17 \cdot 10^9$, which is about $170$ million poker chips</p>
"
"2398142","2398424","<p>Quadratic Bézier segment $S$ is defined by two endpoints
$A$ and $C$ and one control point $B$:</p>

<p>\begin{align}
S(t)&amp;=A\,(1-t)^2+2\,B\,(1-t)\,t+C\,t^2
,\quad t\in[0,1],\\
S(0)&amp;=A,\quad S(1)=C
.
\end{align}</p>

<p>Given the coordinates of the two endpoints and any other
point $P=S(\tau)$, $\tau\in(0,1)$,</p>

<p>\begin{align}
	P&amp;=S(\tau)=A\,(1-\tau)^2+2\,B\,(1-\tau)\,\tau+C\,\tau^2,
\end{align}
the control point $B$ is found as</p>

<p>\begin{align}
	B&amp;=\tfrac1{2\,\tau\,(1-\tau)}(P-A\,(1-\tau)^2-C\,\tau^2)
	.
\end{align}</p>

<p>Dealing with the graphs of the form $y(x)=a_2\,x^2+a_1\,x+a_0$,
the required parameter $\tau$ is found as
\begin{align}
\tau&amp;=\frac{P_x-A_x}{C_x-A_x}
.
\end{align}</p>

<p>For example, given two endpoints 
$A=(0, 575)$, $C=(20,2375)$ and
a third point $P=(15, 1025)$, we have</p>

<p>\begin{align}
\tau&amp;=\frac{15-0}{20-0}=0.75,\\
B&amp;=(10, -925)
.
\end{align}</p>

<p><a href=""https://i.stack.imgur.com/1P21g.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/1P21g.png"" alt=""enter image description here""></a></p>
"
"2398151","2398205","<p>Posting my comments as an answer:</p>

<p>Proving existence of (2) $\implies$ (1). In order to prove (2), all we have to do is prove that there exists <em>a</em> positive root, since by strict monotonicity, we know it will be unique. As such, since $f$ is differentiable on $(0, \infty)$, and we know that $f(0) = -a &lt; 0$ and we also know $f(x)\to \infty$ whenever $x \to \infty$ then there exists at least one $x\in (0, \infty)$ such that $f(x)=0$ as we know $f$ is continuous (by its differentiability). This immediately proves (2) and therefore (1).</p>
"
"2398152","2398364","<p>Since $2^a = 3^b \iff a\ln 2 = b\ln 3$, under the constraint that $\nu + \mu = N$ we have $2^{\nu} = 3^{\mu}$ for $\nu = \frac{\ln 3}{\ln 6}N$ and $\mu = \frac{\ln 2}{\ln 6}N$. The smallest distance $\lvert 2^n - 3^m\rvert$ for $m,n$ integers with $n + m = N$ therefore occurs when $n = \lfloor \nu\rfloor$ or $n = \lceil \nu\rceil$. Writing $\delta = n - \nu$, we thus have $-1 &lt; \delta &lt; 1$ and</p>

<p>$$D = \lvert 2^n - 3^m\rvert = \lvert 2^{\nu + \delta} - 3^{\mu - \delta}\rvert = \exp \biggl( \frac{(\ln 2)(\ln 3)}{\ln 6}N\biggr)\cdot \lvert 2^{\delta} - 3^{-\delta}\rvert.$$</p>

<p>Thus</p>

<p>$$\ln D = \frac{(\ln 2)(\ln 3)}{\ln 6}N + \ln \lvert 2^{\delta} - 3^{-\delta}\rvert.$$</p>

<p>Since $C := \frac{(\ln 2)(\ln 3)}{\ln 6} \approx 0.4250012479336228$, the first term corresponds to your straight line, and that the exact values are close to that line is equivalent to $\delta$ not being too close to $0$. The inequality $\lvert \delta\rvert &lt; 1$ implies $\lvert 2^{\delta} - 3^{-\delta}\rvert &lt; 3^1 - 2^{-1} = \frac{5}{2}$, so $\ln D$ can never be much above that line. But $\delta$ can sometimes be very close to $0$. If $N$ is the denominator of a convergent of $\frac{\ln 3}{\ln 6}$, then</p>

<p>$$\biggl\lvert \frac{\ln 3}{\ln 6} - \frac{K}{N}\biggr\rvert &lt; \frac{1}{N^2},$$</p>

<p>so $\lvert \nu - K\rvert &lt; \frac{1}{N}$, hence $\lvert\delta\rvert &lt; \frac{1}{N}$, and then</p>

<p>$$2^{\delta} - 3^{-\delta} = \exp(\delta\ln 2) - \exp (-\delta\ln 3) = \delta\ln 6 + O(\delta^2),$$</p>

<p>whence $\ln D \approx C\cdot N + \ln \delta &lt; C\cdot N - \ln N$ in that case.</p>

<p>Of course a difference of $\approx \ln N$ is still small relative to $C\cdot N$. However, depending on the irrationality measure of $\frac{\ln 3}{\ln 6}$, there may be convergents where $\frac{K}{N}$ is much closer than $\frac{1}{N^2}$. If the irrationality measure is finite - and that's overwhelmingly likely - then the distance is bounded below by a power of $N$, and then we have $\lvert CN - \ln D\rvert \in O(\ln N)$. But if the irrationality measure is infinite, then $\lvert CN - \ln D\rvert$ can be of larger order than $\ln N$.</p>
"
"2398162","2398554","<p>No. For example, the class of (strict) linear orders in the language $\{&lt;\}$ is equal to its own reflexive reduction. But this class is not axiomatizable in first-order logic without equality. The problem is with expressing the trichotomy condition: $\forall x\, \forall y\, (x&lt;y \lor y&lt;x \lor x = y$).</p>

<p>As a silly way of seeing that this class is not axiomatizable, note that any two nonempty sets in which $&lt;$ is interpreted as $\emptyset$ are indistinguishable in first-order logic without equality. But such a set is a strict linear order if and only if it has size $1$.</p>

<hr>

<p>More generally, elementary-without-equality classes are closed under the following ""blow-up"" operation. Let $M$ be any first-order structure in a relational language, let $M'$ be any set, and let $f\colon M'\to M$ be any surjective map of sets. We turn $M'$ into a structure by setting $(a_1,\dots,a_n)\in R^{M'}$ if and only if $(f(a_1),\dots,f(a_n))\in R^M$. The idea is that we've replaced every element $b\in M$ with a nonempty set of elements $f^{-1}(\{b\})$. </p>

<p>Now you can prove by induction that for any formula $\varphi$ without equality and any tuple $\overline{a}$ from $M'$, $M'\models \varphi(\overline{a})$ if and only if $M\models \varphi(f(\overline{a}))$. In particular, $M$ and $M'$ satisfy the same sentences. So if you have a class of structures which is not closed under ""blow-up"", there's no hope for it to be axiomatizable in first-order logic without equality.</p>
"
"2398176","2398184","<p>Sylvester's rank inequalities hold over any field $K$. However, they may not hold over rings in general - see <a href=""http://www.mathnet.or.kr/mathnet/kms_tex/982159.pdf"" rel=""nofollow noreferrer"">this article</a>.</p>
"
"2398182","2398189","<p>If $a,b$ are differentiable functions and if $g$ is continuous then, by the <a href=""https://en.wikipedia.org/wiki/Fundamental_theorem_of_calculus"" rel=""nofollow noreferrer"">fundamental theorem of calculus</a>,
$$\frac{d}{dx}\left(\int_{a(x)}^{b(x)} g(t) dt\right)=
g(b(x))b'(x)-g(a(x))a'(x).
$$
Can you take it from here?</p>
"
"2398185","2398218","<p>In your derivation, you assume the existence of a particular point on the surface of the smaller sphere satisfying $a^2 + b^2 + c^2 = 1$.  You then use the following facts:
$$
(x-a)^2 + (y-b)^2 + (z-c)^2 \leq 2 \\
ax + by + cz = 1
$$
You are then describing all points that satisfy <em>both</em> of these conditions.  This is the intersection of a ball with a plane with a circle of radius $\sqrt{2}$;  in other words, it's a flat circular disc of radius $\sqrt{2}$  centered at $(a,b,c)$ (and orthogonal to this vector.)</p>

<p>Once you see this, it's not too hard to see that nothing is ""wrong"" with your result $x^2 + y^2 + z^2 \leq 3$, since all points on this disc satisfy this inequality.  It's just not the set you're looking for.</p>

<p><strong>EDIT:</strong>  Here's a rendering of what's going on, with $(a,b,c) = (1,0,0)$.  Your inequality is true for the shaded disc on the right.</p>

<p><a href=""https://i.stack.imgur.com/c7Sh1.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/c7Sh1.png"" alt=""enter image description here""></a></p>
"
"2398188","2398465","<p>Let me assume (for simplicity) that $E[X(t)]=0$ for each $t$. If $Y:=\int_{\mathcal T} X(t)\,dt$ is to be Gaussian, then it must have finite moments. So, let's also assume that 
$$
\int_{\mathcal T} \sqrt{E[X(t)^2]}\,dt&lt;\infty.
$$
This is more than enough (by Cauchy-Schwarz) to ensure that 
$E[Y^2]&lt;\infty$, and will be needed below to justify the use of Fubini's theorem.  Let $L^2$ denote that Hilbert space of square-integrable random variables on the probability space $(\Omega,\mathcal F, P)$ of the $X(t)$, and let $\Gamma$ be the closure in $L^2$ of the linear span of $\{X(t): t\in\mathcal T\}$. Each random variable in $\Gamma$ is normally distributed (with mean $0$). To show that $Y$ is normally distributed it suffices to show that $Y\in\Gamma$; or, what is the same, that $Y\in(\Gamma^\perp)^\perp$. (Here $\perp$ indicates orthogonal complement.) That is, we must show that if $Z\in\Gamma^\perp$ (namely, if $Z\in L^2$ and $E[ZG]=0$ for every $G\in\Gamma$) then $E[ZY]=0$ as well. So fix $Z\in\Gamma^\perp$. Then for each $t\in\mathcal T$, $X(t)\in\Gamma$, and so $E[ZX(t)]=0$.
Consequently, by Fubini's theorem,
$$
E[ZY]=\left[Z\int_{\mathcal T}X(t)\,dt\right]=\int_{\mathcal T} E[ZX(t)]\,dt =0.
$$</p>
"
"2398190","2398206","<p>The 'standard' way to think about this is to say: the bowler needs an average of $170$ over $90$ games, so the bowler needs $90 \cdot 170 = 15300$ points total. So far, the bowler has managed $21 \cdot 164 = 3444$ points, so the bowler still needs $15300-3444=11856$ points, meaning that for the remaining $90-21=69$ games, the bowler needs $\frac{11856}{69} \approx 171.8$ points on average per game.</p>

<p>But here is another way to think about this:</p>

<p>For those first $21$ games the bowler was $6$ points behind the goal of getting $170$ points. So, the bowler 'lost' $6 \cdot 21 = 126$ points that the bowler needs to make up in the remaining $90-21=69$ games. That is, the bowler needs to make up $\frac{125}{69} \approx 1.8$ points per game by getting that many points over $170$ on average. So that would mean the bowler needs to bowl $\approx 170+\frac{125}{69} \approx 171.8$ points per game for the remaining season on average.</p>

<p>I not only like this approach of 'losing ground' and 'gaining ground' conceptually, but as you can see it sometimes simplifies the math in that you don't work with as big of numbers ... Indeed, I have found that there are many instances where the math is simple enough with this method that you can do this in your head, and fairly quickly too. </p>

<p>For example, if it would have been an $84$-game season, then there would have been $63$ games remaining, which is $3$ times the number of past games, so with an average 'loss' of $6$, the bowler should make an average 'gain' of $2$, so the bowler should average $172$ for the remaining games ... indeed, even though the numbers with $90$ total games do not work out to nice whole numbers, I was immediately able to tell that the bowler should average a little under $172$ just eye-balling the numbers. So this is a powerful method!</p>
"
"2398193","2398211","<p>You're on the right track. </p>

<p>$$f(n)=n^3+1\geq 1+1=2$$ Thus, $1$ doesn't have  a pre-image. Hence, $f$ is not surjective.</p>
"
"2398207","2398217","<p>Let $$a_k:=\frac{k!}{\left(k-3\right)!}\cdot \frac{n!}{k!\left(n-k\right)!}.$$
First, simplify the $k!$ to get 
$$a_k=\frac{n!}{\left(k-3\right)!\cdot \left(n-k\right)!}.$$
Then write $  \left(n-k\right)!= \left((n-3)-(k-3)\right)!$. This shows that 
$$a_k=\frac{n!}{(n-3)!} \binom{n-3}{k-3} .$$
If you plug this into the sum you get:
$$\frac{n!}{(n-3)!} \sum \limits_{k=3}^{n}\binom{n-3}{k-3} = \frac{n!}{(n-3)!} \sum \limits_{k=0}^{n-3}\binom{n-3}{k}  = \frac{n!}{(n-3)!} \cdot 2^{n-3}$$</p>
"
"2398215","2398235","<p>For each of these, you have something of the form $f(x) = f(g(x))$ where $g^n(x) \to 0$ (where $g^n$ is the repeated application of $g$) or $g^n(x) \to 1$ (e.g. $g$ is a contraction to some point, let's call it $y$ in general), you can use this and continuity to show that we have
$$
f(x) = f(g^n(x)) \to f(y), \forall x, n\to \infty.
$$</p>

<p>In this case, consider the following:</p>

<p>(1) Assume $|m| &gt; 1$ then $g(x) = x/m$, now we know $f(x) = f(x/m) = f(x/m^2) = \dots \to f(0), \forall x$ by continuity of $f$. A similar case follows for $|m| &lt; 1$, using $g(x) = mx$.</p>

<p>(2) Assume $g(x) = (x-1)/2$, then note that $g^n(x) \to 0, n\to \infty$ for every $x$, so a similar proof $f(x) = f(g^n(x)) \to f(0)$ holds.</p>

<p>(3) Assume that $g(x) = \sqrt{x}$ if $x&gt;0$ else $-\sqrt{x}$ will work. Note that $g^n(x) \to 1, \forall x$ so here we are done as well by noting that $f(x) = f(g^n(x)) \to f(1)$ again by continuity of $f$.</p>
"
"2398219","2398237","<p>Read up on <a href=""https://en.wikipedia.org/wiki/Matrix_multiplication"" rel=""nofollow noreferrer""><strong>matrix multiplication</strong></a>.</p>

<p>Yes you can have it on the right, if the vector you are transforming is a <a href=""https://en.wikipedia.org/wiki/Row_and_column_vectors"" rel=""nofollow noreferrer""><strong>row vector</strong></a>:</p>

<p>$$\begin{bmatrix}x&amp;y\end{bmatrix}\begin{bmatrix}2&amp;-1\\1&amp;1\end{bmatrix}$$</p>

<p>But as you can see here $-1$ and $1$ switch places as we need to do this <strong>transpose</strong> operator we describe below and which is on wikipedia.</p>

<p>If it is a more complicated transformation, say given by the matrix $\bf M$, then a column vector being transformed (multiplied by $\bf M$) from the left is the same as a row vector being transformed (multiplied by ${\bf M}^T$ from the right:
$$({\bf Mv})^T = {\bf v}^T {\bf M}^T$$
This is due to a famous algebra rule of <a href=""https://en.wikipedia.org/wiki/Transpose"" rel=""nofollow noreferrer""><strong>transpose</strong></a> (the $(\cdot)^T$ operator).</p>
"
"2398227","2398249","<p>Assume $n\equiv 7\pmod {12}$. Then we have
$$\exists k\in\Bbb Z:n-7=12k\implies n=12k+7\implies n=(4)(3k)+(3+4)\implies n=4(3k+1)+3$$
and thus $n=4j+3$ with $j=3k+1$. Hence, $n\equiv 3\pmod{4}$.</p>
"
"2398233","2398252","<p>$\lim_{x\to 1} \dfrac {1+\cos \pi x}{\dfrac {\sin^2 \pi x}{\cos^2 \pi x}}=$</p>

<p>$=\lim_{x\to 1} \dfrac {(1+\cos \pi x)(\cos^2 \pi x)}{\sin^2 \pi x}=$</p>

<p>$=\lim_{x\to 1} \dfrac {(1+\cos \pi x)(\cos^2 \pi x)}{1-\cos^2 \pi x}=$</p>

<p>$=\lim_{x\to 1} \dfrac {(1+\cos \pi x)(\cos^2 \pi x)}{(1-\cos \pi x)(1+\cos \pi x)}=$</p>

<p>$=\lim_{x\to 1} \dfrac {\cos^2 \pi x}{1-\cos \pi x}=\dfrac{1}{2}$</p>
"
"2398255","2398261","<p>Your reasoning is correct.  This example, which I like to call the ""melting ice cube,"" is a good example of a sequence of functions that converge pointwise almost everywhere (indeed, the sequence converges <em>everywhere</em>, and even uniformly so!), but which fails to converge in $L^1$ (in particular, you cannot pass the limit through the integral).</p>

<p>Another nice example is the ""traveling box"" example.  Let $f_n = \chi_{[n,n+1]}$.  Observe that $f_n \to 0$ pointwise, but
$$ \int f_n = \int \chi_{[n,n+1]} = m([n,n+1]) = 1,$$
where $m$ is the Lebesgue measure.  The traveling box is maybe slightly more interesting as a counter-example, as the convergence is <em>not</em> uniform (though it is still pointwise).</p>
"
"2398256","2398264","<p>If the center of the square is at $(0,0)$, and one of the corners is originally at $(x,y)$, then after rotating through an angle of $\theta$ counterclockwise, that angle's position is given by:</p>

<p>$$\left[\begin{matrix}\cos \theta &amp; -\sin\theta \\ \sin\theta &amp; \cos\theta \end{matrix}\right]\left[\begin{matrix} x \\ y \end{matrix}\right],$$</p>

<p>Unpacking that, since you haven't worked with matrices, you get:</p>

<p>$$(x\cos\theta - y\sin\theta, x\sin\theta+y\cos\theta),$$</p>

<p>as your new coordinates.</p>

<p>If the center of your square is originally at $(h,k)$, and your corner is originally at $(x,y)$, then your new location is:</p>

<p>$$(h+ (x-h)\cos\theta - (y-k)\sin\theta, k+(x-h)\sin\theta + (y-k)\cos\theta).$$</p>
"
